,today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time,Unnamed: 0
245,2021-08-11,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,CPH,2021-08-11 16:10:00,
246,2021-08-11,A320,Airbus A320-214,BIKF,0.0,0,0,1.0,ZRH,2021-08-11 15:50:00,
247,2021-08-11,B39M,Boeing 737 MAX 9,BIKF,0.0,0,0,1.0,MXP,2021-08-11 14:00:00,
248,2021-08-11,32N,,BIKF,0.0,0,0,1.0,OSL,2021-08-11 11:25:00,
249,2021-08-11,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,EWR,2021-08-11 11:20:00,
250,2021-08-11,B763,Boeing 767-332(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-11 11:15:00,
251,2021-08-11,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,ORD,2021-08-11 10:30:00,
252,2021-08-11,A20N,Airbus A320-251N,BIKF,0.0,0,0,1.0,CPH,2021-08-11 10:30:00,
253,2021-08-11,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,BOS,2021-08-11 10:05:00,
254,2021-08-11,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,MSP,2021-08-11 09:30:00,
255,2021-08-11,B753,Boeing 757-3E7,BIKF,0.0,0,0,1.0,TFS,2021-08-11 08:40:00,
256,2021-08-11,A319,Airbus A319-132,BIKF,0.0,0,0,1.0,DUS,2021-08-13 00:30:00,
257,2021-08-11,320,,BIKF,0.0,0,0,1.0,LTN,2021-08-13 09:15:00,
258,2021-08-11,B763,Boeing 767-332(ER),BIKF,0.0,0,0,1.0,MSP,2021-08-13 09:40:00,
259,2021-08-11,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,BOS,2021-08-13 10:15:00,
260,2021-08-11,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,ORD,2021-08-13 10:49:00,
261,2021-08-11,B763,Boeing 767-332(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-13 11:25:00,
262,2021-08-11,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,EWR,2021-08-13 11:39:00,
263,2021-08-11,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,MSP,2021-08-13 16:55:00,
264,2021-08-11,B39M,Boeing 737 MAX 9,BIKF,0.0,0,0,1.0,ORD,2021-08-13 16:55:00,
265,2021-08-11,B753,Boeing 757-308,BIKF,0.0,0,0,1.0,IAD,2021-08-13 17:00:00,
266,2021-08-11,B752,Boeing 757-256,BIKF,0.0,0,0,1.0,DEN,2021-08-13 17:05:00,
267,2021-08-11,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-13 17:10:00,
268,2021-08-11,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,EWR,2021-08-13 17:10:00,
269,2021-08-11,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,SEA,2021-08-13 17:15:00,
270,2021-08-11,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,BOS,2021-08-13 17:25:00,
271,2021-08-11,B752,Boeing 757-256,BIKF,0.0,0,0,1.0,MCO,2021-08-13 17:25:00,
272,2021-08-11,B738,Boeing 737-8GJ,KUV,0.0,0,0,1.0,CJU,2021-08-11 09:00:00,
273,2021-08-11,737,,KUV,0.0,0,0,1.0,CJU,2021-08-11 09:00:00,
274,2021-08-11,738,,KUV,0.0,0,0,1.0,CJU,2021-08-13 01:10:00,
275,2021-08-11,737,,KUV,0.0,0,0,1.0,CJU,2021-08-13 02:10:00,
276,2021-08-11,738,,KUV,0.0,0,0,1.0,CJU,2021-08-13 08:00:00,
277,2021-08-11,BE20,Beech B200 Super King Air,KLFI,1.0,BGR,2021-08-11 17:26:52,0.0,0,0,
278,2021-08-11,B752,Boeing 757-2Q8,KLFI,1.0,JFK,2021-08-11 14:45:00,0.0,0,0,
279,2021-08-11,B752,Boeing 757-2Q8,KLFI,0.0,0,0,1.0,EDF,2021-08-11 16:45:00,
280,2021-08-11,B738,Boeing 737-824,KLFI,0.0,0,0,1.0,TUL,2021-08-13 17:40:00,
281,2021-08-11,A320,Airbus A320-214,FRU,1.0,LHE,2021-08-12 21:42:39,0.0,0,0,
282,2021-08-11,737,,FRU,1.0,LED,2021-08-11 23:50:00,0.0,0,0,
283,2021-08-11,B738,Boeing 737-8AS,FRU,1.0,PEE,2021-08-11 23:35:00,0.0,0,0,
284,2021-08-11,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-08-11 23:25:00,0.0,0,0,
285,2021-08-11,B738,Boeing 737-8KN,FRU,1.0,DXB,2021-08-11 22:40:00,0.0,0,0,
286,2021-08-11,73F,,FRU,1.0,URC,2021-08-11 22:30:00,0.0,0,0,
287,2021-08-11,737,,FRU,1.0,DME,2021-08-11 21:30:00,0.0,0,0,
288,2021-08-11,73F,,FRU,1.0,SJW,2021-08-11 21:25:00,0.0,0,0,
289,2021-08-11,A321,Airbus A321-211,FRU,1.0,SVO,2021-08-11 21:20:00,0.0,0,0,
290,2021-08-11,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-08-11 21:05:00,0.0,0,0,
291,2021-08-11,A20N,Airbus A320-251N,FRU,1.0,AYT,2021-08-11 21:00:00,0.0,0,0,
292,2021-08-11,320,,FRU,1.0,DME,2021-08-11 19:15:00,0.0,0,0,
293,2021-08-11,RJ85,Avro RJ85,FRU,1.0,OSS,2021-08-11 13:00:00,0.0,0,0,
294,2021-08-11,A321,Airbus A321-231,FRU,1.0,ALA,2021-08-11 12:35:00,0.0,0,0,
295,2021-08-11,32S,,FRU,1.0,SVX,2021-08-11 12:25:00,0.0,0,0,
296,2021-08-11,MD83,McDonnell Douglas MD-83,FRU,1.0,OSS,2021-08-11 12:05:00,0.0,0,0,
297,2021-08-11,A320,Airbus A320-231,FRU,1.0,DME,2021-08-11 11:55:00,0.0,0,0,
298,2021-08-11,737,,FRU,1.0,GRV,2021-08-11 11:00:00,0.0,0,0,
299,2021-08-11,A332,Airbus A330-243F,FRU,1.0,ISL,2021-08-11 10:30:00,0.0,0,0,
300,2021-08-11,A320,Airbus A320-214,FRU,1.0,SHJ,2021-08-11 10:25:00,0.0,0,0,
301,2021-08-11,737,,FRU,1.0,OVB,2021-08-11 09:40:00,0.0,0,0,
302,2021-08-11,A21N,Airbus A321-251NX,FRU,1.0,SVO,2021-08-11 09:15:00,0.0,0,0,
303,2021-08-11,31Y,,FRU,1.0,IST,2021-08-11 08:55:00,0.0,0,0,
304,2021-08-11,73F,,FRU,1.0,SJW,2021-08-11 08:55:00,0.0,0,0,
305,2021-08-11,31Y,,FRU,1.0,IST,2021-08-11 08:55:00,0.0,0,0,
306,2021-08-11,A319,Airbus A319-112,FRU,1.0,SVX,2021-08-12 22:04:48,0.0,0,0,
307,2021-08-11,B738,Boeing 737-82R,FRU,1.0,SAW,2021-08-12 22:47:28,0.0,0,0,
308,2021-08-11,B77W,Boeing 777-3M0(ER),FRU,1.0,SVO,2021-08-12 22:13:20,0.0,0,0,
309,2021-08-11,B738,Boeing 737-8KN,FRU,1.0,DXB,2021-08-12 22:41:04,0.0,0,0,
310,2021-08-11,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-08-12 23:08:48,0.0,0,0,
311,2021-08-11,B772,Boeing 777-240(ER),FRU,0.0,0,0,1.0,LHE,2021-08-12 21:30:00,
312,2021-08-11,B738,Boeing 737-8KN,FRU,0.0,0,0,1.0,DXB,2021-08-11 23:50:00,
313,2021-08-11,B738,Boeing 737-82R,FRU,0.0,0,0,1.0,SAW,2021-08-11 23:30:00,
314,2021-08-11,A321,Airbus A321-211,FRU,0.0,0,0,1.0,SVO,2021-08-11 22:35:00,
315,2021-08-11,73F,,FRU,0.0,0,0,1.0,URC,2021-08-11 22:30:00,
316,2021-08-11,A20N,Airbus A320-251N,FRU,0.0,0,0,1.0,AYT,2021-08-11 22:20:00,
317,2021-08-11,321,,FRU,0.0,0,0,1.0,ZIA,2021-08-11 22:15:00,
318,2021-08-11,A21N,Airbus A321-271NX,FRU,0.0,0,0,1.0,IST,2021-08-11 22:10:00,
319,2021-08-11,32S,,FRU,0.0,0,0,1.0,SVX,2021-08-11 19:55:00,
320,2021-08-11,A321,Airbus A321-231,FRU,0.0,0,0,1.0,ALA,2021-08-11 13:35:00,
321,2021-08-11,737,,FRU,0.0,0,0,1.0,LED,2021-08-11 12:20:00,
322,2021-08-11,A332,Airbus A330-243F,FRU,0.0,0,0,1.0,CAN,2021-08-11 11:45:00,
323,2021-08-11,737,,FRU,0.0,0,0,1.0,DME,2021-08-11 11:40:00,
324,2021-08-11,A320,Airbus A320-214,FRU,0.0,0,0,1.0,SHJ,2021-08-11 11:25:00,
325,2021-08-11,A332,Airbus A330-243F,FRU,0.0,0,0,1.0,CAN,2021-08-11 10:40:00,
326,2021-08-11,A21N,Airbus A321-251NX,FRU,0.0,0,0,1.0,SVO,2021-08-11 10:25:00,
327,2021-08-11,RJ85,Avro RJ85,FRU,0.0,0,0,1.0,OSS,2021-08-11 10:20:00,
328,2021-08-11,MD83,McDonnell Douglas MD-83,FRU,0.0,0,0,1.0,OSS,2021-08-11 09:50:00,
329,2021-08-11,32S,,FRU,0.0,0,0,1.0,KUF,2021-08-12 21:40:00,
330,2021-08-11,319,,FRU,0.0,0,0,1.0,SVX,2021-08-12 23:05:00,
331,2021-08-11,773,,FRU,0.0,0,0,1.0,SVO,2021-08-13 00:10:00,
332,2021-08-11,32Q,,FRU,0.0,0,0,1.0,OVB,2021-08-13 12:10:00,
333,2021-08-11,321,,FRU,0.0,0,0,1.0,TJU,2021-08-14 00:40:00,
334,2021-08-11,B763,Boeing 767-31A(ER),RMS,1.0,BWI,2021-08-11 14:33:00,0.0,0,0,
335,2021-08-11,CRJ7,Mitsubishi CRJ-701ER,KROW,1.0,DFW,2021-08-11 22:21:00,0.0,0,0,
336,2021-08-11,PC12,Pilatus PC-12/45,KROW,1.0,ABQ,2021-08-11 19:29:31,0.0,0,0,
337,2021-08-11,SR22,Cirrus SR22,KROW,1.0,PVW,2021-08-11 16:39:51,0.0,0,0,
338,2021-08-11,CRJ7,Mitsubishi CRJ-701ER,KROW,1.0,DFW,2021-08-11 16:11:00,0.0,0,0,
339,2021-08-11,C208,Cessna 208B Super Cargomaster,KROW,1.0,LBB,2021-08-11 13:40:00,0.0,0,0,
340,2021-08-11,C208,Cessna 208B Super Cargomaster,KROW,1.0,LBB,2021-08-11 12:37:00,0.0,0,0,
341,2021-08-11,C182,Cessna 182P Skylane,KROW,0.0,0,0,1.0,PEQ,2021-08-12 16:04:00,
342,2021-08-11,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-12 12:32:00,
343,2021-08-11,PC12,Pilatus PC-12/45,KROW,0.0,0,0,1.0,ABQ,2021-08-12 06:16:00,
344,2021-08-11,BE20,Beech B200 Super King Air,KROW,0.0,0,0,1.0,ABQ,2021-08-12 02:13:00,
345,2021-08-11,C208,Cessna 208B Super Cargomaster,KROW,0.0,0,0,1.0,LBB,2021-08-12 00:47:00,
346,2021-08-11,C208,,KROW,0.0,0,0,1.0,LBB,2021-08-12 00:45:00,
347,2021-08-11,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-11 23:53:00,
348,2021-08-11,C172,Cessna 172P Skyhawk,KROW,0.0,0,0,1.0,CNM,2021-08-11 19:10:00,
349,2021-08-11,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-11 16:53:00,
350,2021-08-11,PC12,Pilatus PC-12/45,KROW,0.0,0,0,1.0,CVN,2021-08-11 13:00:00,
351,2021-08-11,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,PHX,2021-08-11 13:00:00,
352,2021-08-11,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-11 12:25:00,
353,2021-08-11,C56X,,KROW,0.0,0,0,1.0,ASE,2021-08-12 22:00:00,
354,2021-08-11,C68A,,KROW,0.0,0,0,1.0,ICT,2021-08-12 22:00:00,
355,2021-08-11,C56X,Cessna 560XLS Citation Excel,KROW,0.0,0,0,1.0,MDW,2021-08-12 22:00:00,
356,2021-08-11,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-12 23:07:00,
357,2021-08-11,C208,,KROW,0.0,0,0,1.0,LBB,2021-08-13 00:45:00,
358,2021-08-11,C208,,KROW,0.0,0,0,1.0,LBB,2021-08-13 01:00:00,
359,2021-08-11,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-13 12:37:00,
360,2021-08-11,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,PHX,2021-08-13 13:12:00,
361,2021-08-11,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-13 17:09:00,
362,2021-08-11,CR7,,KROW,0.0,0,0,1.0,DFW,2021-08-13 22:51:00,
363,2021-08-11,B752,Boeing 757-2Q8(PCC),BGTL,1.0,BWI,2021-08-12 11:18:24,0.0,0,0,
364,2021-08-11,BH2,,BGTL,1.0,SVR,2021-08-11 18:40:00,0.0,0,0,
365,2021-08-11,BH2,,BGTL,1.0,NAQ,2021-08-11 16:45:00,0.0,0,0,
366,2021-08-11,BH2,,BGTL,1.0,SVR,2021-08-11 12:40:00,0.0,0,0,
367,2021-08-11,A332,Airbus A330-223,BGTL,1.0,CPH,2021-08-11 11:44:00,0.0,0,0,
368,2021-08-11,BH2,,BGTL,0.0,0,0,1.0,SVR,2021-08-11 17:00:00,
369,2021-08-11,A332,Airbus A330-223,BGTL,0.0,0,0,1.0,CPH,2021-08-11 13:20:00,
370,2021-08-11,BH2,,BGTL,0.0,0,0,1.0,NAQ,2021-08-11 12:50:00,
371,2021-08-11,BH2,,BGTL,0.0,0,0,1.0,SVR,2021-08-11 11:00:00,
372,2021-08-11,GLF3,Gulfstream III,EDW,1.0,NUQ,2021-08-11 22:01:46,0.0,0,0,
373,2021-08-11,GLF3,Gulfstream III,EDW,0.0,0,0,1.0,NUQ,2021-08-11 16:30:00,
374,2021-08-11,DC6,,PAED,1.0,EHM,2021-08-11 23:53:22,0.0,0,0,
375,2021-08-11,DC6,,PAED,1.0,ANC,2021-08-11 14:43:26,0.0,0,0,
376,2021-08-11,B744,Boeing 747-45E(BDSF),PAED,1.0,SUU,2021-08-11 11:37:00,0.0,0,0,
377,2021-08-11,DC6,,PAED,0.0,0,0,1.0,CZF,2021-08-11 16:10:00,
378,2021-08-11,B744,Boeing 747-45E(BDSF),PAED,0.0,0,0,1.0,OSN,2021-08-11 14:10:00,
379,2021-08-11,GLF4,,PAED,0.0,0,0,1.0,ANC,2021-08-13 02:15:00,
380,2021-08-05,B744,Boeing 747-481F,PGUA,1.0,HNL,2021-08-05 18:13:00,0.0,0,0,
381,2021-08-05,B744,Boeing 747-481F,PGUA,0.0,0,0,1.0,OKO,2021-08-05 21:00:00,
382,2021-08-05,B744,Boeing 747-481(BCF),DNA,1.0,EDF,2021-08-07 01:08:16,0.0,0,0,
383,2021-08-05,A21N,Airbus A321-251N,BIKF,1.0,BER,2021-08-05 23:55:00,0.0,0,0,
384,2021-08-05,B752,Boeing 757-208,BIKF,1.0,CPH,2021-08-05 23:50:00,0.0,0,0,
385,2021-08-05,A320,,BIKF,1.0,YQX,2021-08-05 23:43:44,0.0,0,0,
386,2021-08-05,B752,Boeing 757-256,BIKF,1.0,LHR,2021-08-05 23:40:00,0.0,0,0,
387,2021-08-05,A21N,Airbus A321-271NX,BIKF,1.0,WAW,2021-08-05 23:20:00,0.0,0,0,
388,2021-08-05,A319,Airbus A319-132,BIKF,1.0,DUS,2021-08-05 22:50:00,0.0,0,0,
389,2021-08-05,321,,BIKF,1.0,LTN,2021-08-05 21:10:00,0.0,0,0,
390,2021-08-05,B38M,Boeing 737 MAX 8,BIKF,1.0,BOS,2021-08-05 20:50:00,0.0,0,0,
391,2021-08-05,A321,Airbus A321-231,BIKF,1.0,GDN,2021-08-05 19:20:00,0.0,0,0,
392,2021-08-05,A21N,Airbus A321-271NX,BIKF,1.0,MXP,2021-08-05 18:50:00,0.0,0,0,
393,2021-08-05,B738,Boeing 737-86N,BIKF,1.0,ALC,2021-08-05 18:40:00,0.0,0,0,
394,2021-08-05,B738,Boeing 737-8JP,BIKF,1.0,OSL,2021-08-05 18:20:00,0.0,0,0,
395,2021-08-05,A320,Airbus A320-232,BIKF,1.0,RIX,2021-08-05 18:10:00,0.0,0,0,
396,2021-08-05,A320,Airbus A320-214,BIKF,1.0,BCN,2021-08-05 16:25:00,0.0,0,0,
397,2021-08-05,B752,Boeing 757-256,BIKF,1.0,MUC,2021-08-05 16:00:00,0.0,0,0,
398,2021-08-05,B753,Boeing 757-3E7,BIKF,1.0,ZRH,2021-08-05 15:55:00,0.0,0,0,
399,2021-08-05,B753,Boeing 757-308,BIKF,1.0,BER,2021-08-05 15:50:00,0.0,0,0,
400,2021-08-05,B38M,Boeing 737 MAX 8,BIKF,1.0,HEL,2021-08-05 15:45:00,0.0,0,0,
401,2021-08-05,B39M,Boeing 737 MAX 9,BIKF,1.0,CDG,2021-08-05 15:40:00,0.0,0,0,
402,2021-08-05,B752,Boeing 757-256,BIKF,1.0,CDG,2021-08-05 15:40:00,0.0,0,0,
403,2021-08-05,B763,Boeing 767-319(ER),BIKF,1.0,FRA,2021-08-05 15:40:00,0.0,0,0,
404,2021-08-05,B752,Boeing 757-208,BIKF,1.0,CPH,2021-08-05 15:40:00,0.0,0,0,
405,2021-08-05,B763,Boeing 767-319(ER),BIKF,1.0,AMS,2021-08-05 15:25:00,0.0,0,0,
406,2021-08-05,B752,Boeing 757-256,BIKF,1.0,CPH,2021-08-05 15:25:00,0.0,0,0,
407,2021-08-05,B763,Boeing 767-319(ER),BIKF,1.0,LHR,2021-08-05 15:20:00,0.0,0,0,
408,2021-08-05,B752,Boeing 757-208,BIKF,1.0,BRU,2021-08-05 15:15:00,0.0,0,0,
409,2021-08-05,B752,Boeing 757-256,BIKF,1.0,ARN,2021-08-05 15:10:00,0.0,0,0,
410,2021-08-05,B38M,Boeing 737 MAX 8,BIKF,1.0,OSL,2021-08-05 14:45:00,0.0,0,0,
411,2021-08-05,A20N,Airbus A320-251N,BIKF,1.0,EDI,2021-08-05 14:25:00,0.0,0,0,
412,2021-08-05,A21N,Airbus A321-251N,BIKF,1.0,CPH,2021-08-05 14:10:00,0.0,0,0,
413,2021-08-05,A21N,Airbus A321-251N,BIKF,1.0,CDG,2021-08-05 14:05:00,0.0,0,0,
414,2021-08-05,A21N,Airbus A321-251N,BIKF,1.0,STN,2021-08-05 13:50:00,0.0,0,0,
415,2021-08-05,A319,Airbus A319-132,BIKF,1.0,HAM,2021-08-05 13:25:00,0.0,0,0,
416,2021-08-05,A20N,Airbus A320-271N,BIKF,1.0,FRA,2021-08-05 12:10:00,0.0,0,0,
417,2021-08-05,B737,Boeing 737-705,BIKF,1.0,OSL,2021-08-05 10:45:00,0.0,0,0,
418,2021-08-05,A320,Airbus A320-232,BIKF,1.0,LHR,2021-08-05 09:50:00,0.0,0,0,
419,2021-08-05,A20N,Airbus A320-251N,BIKF,1.0,CPH,2021-08-05 09:45:00,0.0,0,0,
420,2021-08-05,321,,BIKF,1.0,VIE,2021-08-05 09:40:00,0.0,0,0,
421,2021-08-05,B752,Boeing 757-23N,BIKF,1.0,PDX,2021-08-05 09:30:00,0.0,0,0,
422,2021-08-05,B38M,Boeing 737 MAX 8,BIKF,1.0,MXP,2021-08-06 23:17:20,0.0,0,0,
423,2021-08-05,A20N,Airbus A320-271N,BIKF,1.0,FRA,2021-08-06 23:21:36,0.0,0,0,
424,2021-08-05,32Q,,BIKF,0.0,0,0,1.0,CPH,2021-08-06 15:12:00,
425,2021-08-05,32Q,,BIKF,0.0,0,0,1.0,BCN,2021-08-06 15:05:00,
426,2021-08-05,32Q,,BIKF,0.0,0,0,1.0,STN,2021-08-06 06:20:00,
427,2021-08-05,A21N,Airbus A321-251N,BIKF,0.0,0,0,1.0,BER,2021-08-06 05:59:00,
428,2021-08-05,32Q,,BIKF,0.0,0,0,1.0,CDG,2021-08-06 05:56:00,
429,2021-08-05,B77W,Boeing 777-322(ER),BIKF,0.0,0,0,1.0,BOM,2021-08-05 22:25:00,
430,2021-08-05,321,,BIKF,0.0,0,0,1.0,LTN,2021-08-05 21:55:00,
431,2021-08-05,A321,Airbus A321-231,BIKF,0.0,0,0,1.0,GDN,2021-08-05 20:00:00,
432,2021-08-05,A21N,Airbus A321-271NX,BIKF,0.0,0,0,1.0,MXP,2021-08-05 19:35:00,
433,2021-08-05,B738,Boeing 737-8JP,BIKF,0.0,0,0,1.0,OSL,2021-08-05 19:05:00,
434,2021-08-05,A320,Airbus A320-232,BIKF,0.0,0,0,1.0,RIX,2021-08-05 18:50:00,
435,2021-08-05,75W,,BIKF,0.0,0,0,1.0,SEA,2021-08-05 17:50:00,
436,2021-08-05,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,BOS,2021-08-05 17:15:00,
437,2021-08-05,A320,Airbus A320-214,BIKF,0.0,0,0,1.0,BCN,2021-08-05 17:10:00,
438,2021-08-05,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,SEA,2021-08-05 17:05:00,
439,2021-08-05,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,YYZ,2021-08-05 17:05:00,
440,2021-08-05,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,EWR,2021-08-05 17:00:00,
441,2021-08-05,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-05 17:00:00,
442,2021-08-05,B752,Boeing 757-256,BIKF,0.0,0,0,1.0,DEN,2021-08-05 16:55:00,
443,2021-08-05,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,PDX,2021-08-05 16:50:00,
444,2021-08-05,B753,Boeing 757-308,BIKF,0.0,0,0,1.0,IAD,2021-08-05 16:50:00,
445,2021-08-05,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,ORD,2021-08-05 16:45:00,
446,2021-08-05,B39M,Boeing 737 MAX 9,BIKF,0.0,0,0,1.0,MSP,2021-08-05 16:45:00,
447,2021-08-05,B734,Boeing 737-4B3(SF),BIKF,0.0,0,0,1.0,DUB,2021-08-05 16:30:00,
448,2021-08-05,B752,Boeing 757-256,BIKF,0.0,0,0,1.0,LHR,2021-08-05 16:10:00,
449,2021-08-05,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,CPH,2021-08-05 16:10:00,
450,2021-08-05,A21N,Airbus A321-251N,BIKF,0.0,0,0,1.0,BER,2021-08-05 15:01:00,
451,2021-08-05,A20N,Airbus A320-251N,BIKF,0.0,0,0,1.0,EDI,2021-08-05 15:05:00,
452,2021-08-05,A319,Airbus A319-132,BIKF,0.0,0,0,1.0,HAM,2021-08-05 14:20:00,
453,2021-08-05,CL60,Bombardier CL604 Challenger,BIKF,0.0,0,0,1.0,BFI,2021-08-05 14:00:00,
454,2021-08-05,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,MAD,2021-08-05 14:00:00,
455,2021-08-05,A20N,Airbus A320-271N,BIKF,0.0,0,0,1.0,FRA,2021-08-05 13:35:00,
456,2021-08-05,B737,Boeing 737-705,BIKF,0.0,0,0,1.0,OSL,2021-08-05 11:25:00,
457,2021-08-05,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,EWR,2021-08-05 11:20:00,
458,2021-08-05,B763,Boeing 767-332(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-05 11:15:00,
459,2021-08-05,A320,Airbus A320-232,BIKF,0.0,0,0,1.0,LHR,2021-08-05 10:40:00,
460,2021-08-05,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,ORD,2021-08-05 10:30:00,
461,2021-08-05,A20N,Airbus A320-251N,BIKF,0.0,0,0,1.0,CPH,2021-08-05 10:30:00,
462,2021-08-05,321,,BIKF,0.0,0,0,1.0,VIE,2021-08-05 10:25:00,
463,2021-08-05,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,BOS,2021-08-05 10:05:00,
464,2021-08-05,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,MSP,2021-08-05 09:30:00,
465,2021-08-05,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,BOS,2021-08-05 09:20:00,
466,2021-08-05,A20N,Airbus A320-251N,BIKF,0.0,0,0,1.0,MAN,2021-08-05 09:00:00,
467,2021-08-05,A20N,Airbus A320-251N,BIKF,0.0,0,0,1.0,LTN,2021-08-05 08:45:00,
468,2021-08-05,320,,BIKF,0.0,0,0,1.0,KTW,2021-08-06 20:45:00,
469,2021-08-05,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,BOS,2021-08-07 09:30:00,
470,2021-08-05,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,MSP,2021-08-07 09:30:00,
471,2021-08-05,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,BOS,2021-08-07 10:15:00,
472,2021-08-05,A20N,Airbus A320-251N,BIKF,0.0,0,0,1.0,LHR,2021-08-07 10:10:00,
473,2021-08-05,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,ORD,2021-08-07 10:49:00,
474,2021-08-05,B763,Boeing 767-332(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-07 11:25:00,
475,2021-08-05,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,EWR,2021-08-07 11:39:00,
476,2021-08-05,CL60,Bombardier Challenger 604,BIKF,0.0,0,0,1.0,SUS,2021-08-07 13:45:00,
477,2021-08-05,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,MSP,2021-08-07 16:55:00,
478,2021-08-05,B39M,Boeing 737 MAX 9,BIKF,0.0,0,0,1.0,ORD,2021-08-07 16:55:00,
479,2021-08-05,B753,Boeing 757-3E7,BIKF,0.0,0,0,1.0,IAD,2021-08-07 17:00:00,
480,2021-08-05,B752,Boeing 757-256,BIKF,0.0,0,0,1.0,PDX,2021-08-07 17:00:00,
481,2021-08-05,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,DEN,2021-08-07 17:05:00,
482,2021-08-05,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,EWR,2021-08-07 17:10:00,
483,2021-08-05,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-07 17:10:00,
484,2021-08-05,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,SEA,2021-08-07 17:15:00,
485,2021-08-05,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,BOS,2021-08-07 17:25:00,
486,2021-08-05,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,SEA,2021-08-07 18:00:00,
487,2021-08-05,B738,Boeing 737-8FH,KUV,0.0,0,0,1.0,CJU,2021-08-05 09:00:00,
488,2021-08-05,737,,KUV,0.0,0,0,1.0,CJU,2021-08-05 09:00:00,
489,2021-08-05,738,,KUV,0.0,0,0,1.0,CJU,2021-08-07 01:10:00,
490,2021-08-05,737,,KUV,0.0,0,0,1.0,CJU,2021-08-07 02:10:00,
491,2021-08-05,738,,KUV,0.0,0,0,1.0,CJU,2021-08-07 08:00:00,
492,2021-08-05,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-08-05 23:25:00,0.0,0,0,
493,2021-08-05,B738,Boeing 737-8KN,FRU,1.0,DXB,2021-08-05 22:40:00,0.0,0,0,
494,2021-08-05,73F,,FRU,1.0,URC,2021-08-05 22:30:00,0.0,0,0,
